TITLE	20
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/17
TIME	14:45:27
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.07820
MAXY	56.76484
MINY	-28.96457
XYDATA
260.0000	0.0781956	368.847
259.0000	0.293177	370.425
258.0000	0.578516	371.995
257.0000	0.324754	373.571
256.0000	0.122894	375.092
255.0000	0.203776	376.564
254.0000	0.273064	378.031
253.0000	0.357972	379.478
252.0000	0.462411	380.903
251.0000	0.412201	382.296
250.0000	0.344678	383.666
249.0000	0.216801	385.024
248.0000	0.249869	386.352
247.0000	0.197412	387.775
246.0000	-0.118077	389.299
245.0000	-0.352441	390.751
244.0000	-0.388079	392.234
243.0000	-0.740633	393.798
242.0000	-1.06078	395.542
241.0000	-1.35844	397.269
240.0000	-1.91065	399.036
239.0000	-2.68224	401.063
238.0000	-3.56656	403.253
237.0000	-4.61781	405.549
236.0000	-5.9044	407.953
235.0000	-7.37051	410.502
234.0000	-9.08607	413.264
233.0000	-10.9506	416.249
232.0000	-12.9132	419.387
231.0000	-14.8507	422.708
230.0000	-17.0052	426.114
229.0000	-18.8372	429.859
228.0000	-20.8484	433.86
227.0000	-22.9027	437.739
226.0000	-24.404	441.479
225.0000	-25.6499	445.168
224.0000	-26.887	448.751
223.0000	-27.7702	452.288
222.0000	-28.4015	455.761
221.0000	-28.817	459.172
220.0000	-28.8622	462.559
219.0000	-28.7705	465.969
218.0000	-28.3434	469.425
217.0000	-28.3664	472.988
216.0000	-27.781	476.603
215.0000	-27.9918	480.287
214.0000	-27.3509	484.139
213.0000	-27.0225	488.275
212.0000	-27.011	492.872
211.0000	-27.1701	498.003
210.0000	-28.2468	503.645
209.0000	-28.9646	509.873
208.0000	-28.6098	516.668
207.0000	-26.7235	523.91
206.0000	-23.2515	531.548
205.0000	-19.4629	539.807
204.0000	-13.7049	549.126
203.0000	-7.97887	560.119
202.0000	-1.55368	573.86
201.0000	6.99096	591.662
200.0000	14.8762	615.671
199.0000	24.7033	649.349
198.0000	39.2896	698.066
197.0000	52.4347	767.431
196.0000	56.7648	857.882
195.0000	28.4784	948.269
194.0000	-4.78463	997.355
193.0000	-1.11048	1005.87
192.0000	3.83866	1005.92
191.0000	-7.87367	1005.88
190.0000	-9.46723	1005.87
