TITLE	10
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/16
TIME	19:11:42
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.37928
MAXY	1.63782
MINY	-20.84595
XYDATA
260.0000	0.379282	368.17
259.0000	0.321552	369.787
258.0000	0.443357	371.376
257.0000	0.327317	372.975
256.0000	0.343626	374.547
255.0000	0.690056	376.055
254.0000	0.601862	377.561
253.0000	0.399498	379.028
252.0000	0.37799	380.465
251.0000	0.51915	381.875
250.0000	0.582336	383.247
249.0000	0.388394	384.634
248.0000	0.204584	385.963
247.0000	0.236601	387.402
246.0000	0.31273	388.9
245.0000	0.388727	390.341
244.0000	0.429476	391.788
243.0000	0.287652	393.331
242.0000	0.477604	395.016
241.0000	0.242041	396.616
240.0000	-0.11433	398.269
239.0000	-0.0583248	400.175
238.0000	0.0611393	402.187
237.0000	0.0295853	404.253
236.0000	0.00980148	406.358
235.0000	-0.16237	408.548
234.0000	-0.175169	410.817
233.0000	-0.228167	413.185
232.0000	0.041869	415.543
231.0000	-0.377699	417.927
230.0000	-0.45721	420.277
229.0000	-0.379962	422.816
228.0000	-0.723886	425.581
227.0000	-0.716574	428.304
226.0000	-0.200399	431.023
225.0000	-0.277888	433.824
224.0000	-0.582675	436.644
223.0000	-0.635225	439.544
222.0000	-1.11573	442.54
221.0000	-1.04499	445.557
220.0000	-0.80758	448.661
219.0000	-0.19617	451.864
218.0000	-0.412017	455.131
217.0000	-0.334079	458.504
216.0000	-0.0548096	461.91
215.0000	-0.190944	465.356
214.0000	-0.804638	468.853
213.0000	-0.780381	472.508
212.0000	-0.805163	476.458
211.0000	-1.40355	480.659
210.0000	-1.25749	485.049
209.0000	-1.12518	489.69
208.0000	-1.24869	494.686
207.0000	-1.65389	500.066
206.0000	-2.46143	505.912
205.0000	-2.83195	512.498
204.0000	-2.27869	520.08
203.0000	-2.25746	529.196
202.0000	-3.20684	540.64
201.0000	-3.76231	555.57
200.0000	-2.90752	575.863
199.0000	-3.18751	604.563
198.0000	-4.53407	646.766
197.0000	-2.65945	709.982
196.0000	1.63782	800.635
195.0000	-10.9027	906.535
194.0000	-2.79591	980.296
193.0000	-5.81254	999.878
192.0000	-20.8459	1001.15
191.0000	-15.5875	1005.49
190.0000	-0.769451	1005.94
