TITLE	40
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/17
TIME	15:33:43
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.06507
MAXY	95.94543
MINY	-58.46210
XYDATA
260.0000	0.065073	369.443
259.0000	0.27521	370.988
258.0000	0.29927	372.518
257.0000	0.154951	374.044
256.0000	0.289571	375.527
255.0000	0.421786	376.984
254.0000	0.262034	378.417
253.0000	0.173714	379.841
252.0000	0.101398	381.242
251.0000	0.0525768	382.601
250.0000	-0.0113861	383.947
249.0000	-0.187646	385.293
248.0000	-0.172304	386.645
247.0000	-0.299552	388.074
246.0000	-0.453566	389.599
245.0000	-0.63608	391.101
244.0000	-0.952101	392.602
243.0000	-1.62106	394.227
242.0000	-2.42108	396.051
241.0000	-3.43972	397.878
240.0000	-4.54952	399.794
239.0000	-5.92814	402.005
238.0000	-7.57054	404.428
237.0000	-9.75891	407.052
236.0000	-12.2763	409.882
235.0000	-15.1461	412.963
234.0000	-18.2086	416.399
233.0000	-21.9862	420.23
232.0000	-26.1966	424.406
231.0000	-30.178	428.962
230.0000	-34.5225	433.793
229.0000	-38.9429	439.08
228.0000	-42.9282	444.666
227.0000	-46.6508	450.091
226.0000	-50.1891	455.247
225.0000	-52.924	460.162
224.0000	-54.8459	464.77
223.0000	-56.6812	469.193
222.0000	-58.2105	473.403
221.0000	-58.4621	477.432
220.0000	-58.3417	481.315
219.0000	-58.365	485.163
218.0000	-57.9993	489.045
217.0000	-56.8926	493.03
216.0000	-56.3595	497.121
215.0000	-55.9107	501.383
214.0000	-56.0133	505.974
213.0000	-55.3355	511.087
212.0000	-55.9351	516.991
211.0000	-55.9556	523.871
210.0000	-56.8574	531.81
209.0000	-57.8988	540.887
208.0000	-56.9718	550.97
207.0000	-53.8165	561.821
206.0000	-47.3457	573.2
205.0000	-37.9608	585.384
204.0000	-26.9985	599.082
203.0000	-15.893	615.054
202.0000	-2.85927	634.539
201.0000	15.1951	659.082
200.0000	34.9361	691.016
199.0000	52.9721	733.148
198.0000	74.0757	788.304
197.0000	94.0512	856.973
196.0000	95.9454	932.309
195.0000	59.778	988.546
194.0000	34.9084	1004.8
193.0000	15.515	1005.96
192.0000	8.69921	1005.93
191.0000	1.66398	1005.89
190.0000	3.47819	1005.9
