TITLE	10
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/16
TIME	19:00:21
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.42884
MAXY	11.22396
MINY	-21.39753
XYDATA
260.0000	0.428836	368.207
259.0000	0.382438	369.83
258.0000	0.390168	371.439
257.0000	0.552087	373.036
256.0000	0.28679	374.594
255.0000	0.0599049	376.117
254.0000	0.216942	377.612
253.0000	0.291379	379.07
252.0000	0.164035	380.52
251.0000	0.0452248	381.933
250.0000	-0.0691418	383.324
249.0000	0.200804	384.708
248.0000	0.183944	386.067
247.0000	-0.00821419	387.491
246.0000	0.100858	388.992
245.0000	0.106594	390.445
244.0000	0.108097	391.899
243.0000	-0.00858879	393.443
242.0000	0.0355232	395.137
241.0000	0.0436836	396.744
240.0000	-0.156393	398.393
239.0000	-0.191254	400.279
238.0000	-0.11412	402.278
237.0000	-0.165532	404.341
236.0000	0.0488811	406.435
235.0000	-0.162963	408.608
234.0000	-0.00493965	410.875
233.0000	0.139756	413.218
232.0000	0.0760502	415.553
231.0000	-0.238644	417.919
230.0000	-0.82648	420.216
229.0000	-0.710743	422.752
228.0000	-0.614404	425.51
227.0000	-0.468583	428.201
226.0000	-0.589523	430.883
225.0000	-0.988834	433.652
224.0000	-0.8126	436.438
223.0000	-1.21119	439.336
222.0000	-1.41635	442.342
221.0000	-1.12636	445.351
220.0000	-1.03209	448.398
219.0000	-1.21624	451.568
218.0000	-1.01962	454.801
217.0000	-1.11089	458.119
216.0000	-0.820936	461.49
215.0000	-0.969128	464.886
214.0000	-1.1494	468.338
213.0000	-0.925623	471.92
212.0000	-0.887437	475.752
211.0000	-1.41776	479.864
210.0000	-1.81442	484.128
209.0000	-1.84731	488.574
208.0000	-2.28592	493.374
207.0000	-2.57099	498.56
206.0000	-2.3439	504.169
205.0000	-2.28436	510.451
204.0000	-2.88395	517.692
203.0000	-2.85409	526.446
202.0000	-3.71444	537.428
201.0000	-3.47972	551.797
200.0000	-2.56273	571.499
199.0000	-2.60914	599.482
198.0000	-2.28102	640.889
197.0000	-2.05272	703.295
196.0000	2.00433	793.853
195.0000	-0.608036	901.58
194.0000	-21.3975	977.086
193.0000	-9.39698	991.695
192.0000	3.57699	998.219
191.0000	11.224	1005.98
190.0000	1.45729	1005.94
