TITLE	25
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/17
TIME	14:56:36
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.67597
MAXY	64.77602
MINY	-36.53194
XYDATA
260.0000	0.675965	369.052
259.0000	0.362896	370.619
258.0000	0.238496	372.184
257.0000	0.217302	373.737
256.0000	0.219783	375.247
255.0000	0.20575	376.718
254.0000	0.169534	378.191
253.0000	0.150276	379.635
252.0000	0.199836	381.041
251.0000	0.268887	382.412
250.0000	0.249973	383.78
249.0000	0.235773	385.137
248.0000	0.0912224	386.473
247.0000	0.103674	387.907
246.0000	0.0117077	389.421
245.0000	-0.146931	390.891
244.0000	-0.477979	392.383
243.0000	-0.820858	393.99
242.0000	-1.14971	395.751
241.0000	-1.87862	397.492
240.0000	-2.53864	399.31
239.0000	-3.25532	401.388
238.0000	-4.28493	403.618
237.0000	-5.65086	405.992
236.0000	-7.05779	408.512
235.0000	-8.96515	411.178
234.0000	-11.5075	414.093
233.0000	-13.778	417.3
232.0000	-16.3515	420.713
231.0000	-18.9528	424.353
230.0000	-21.7586	428.126
229.0000	-24.2972	432.25
228.0000	-26.5192	436.616
227.0000	-29.0004	440.867
226.0000	-31.1987	444.97
225.0000	-32.9013	448.966
224.0000	-33.7471	452.78
223.0000	-34.8845	456.52
222.0000	-35.6873	460.163
221.0000	-36.0868	463.718
220.0000	-35.8549	467.229
219.0000	-36.0089	470.747
218.0000	-36.5319	474.318
217.0000	-36.063	477.966
216.0000	-35.1979	481.693
215.0000	-34.7161	485.517
214.0000	-34.3752	489.558
213.0000	-34.266	493.943
212.0000	-34.0472	498.842
211.0000	-35.2153	504.373
210.0000	-35.7631	510.568
209.0000	-35.5121	517.461
208.0000	-35.492	525.022
207.0000	-33.3517	533.138
206.0000	-29.5487	541.631
205.0000	-23.7898	550.833
204.0000	-18.2895	561.194
203.0000	-10.4753	573.398
202.0000	-1.1235	588.51
201.0000	8.58462	607.979
200.0000	19.4904	634.118
199.0000	33.2421	670.419
198.0000	49.7428	721.822
197.0000	59.9585	792.541
196.0000	64.776	880.213
195.0000	41.5068	961.038
194.0000	-1.72711	996.009
193.0000	8.32654	1002.61
192.0000	18.1147	1005.94
191.0000	10.4449	1005.91
190.0000	-2.01456	1005.85
