TITLE	5
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/16
TIME	18:39:59
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.26236
MAXY	5.77914
MINY	-5.27655
XYDATA
260.0000	0.262355	368.001
259.0000	0.252686	369.623
258.0000	0.416644	371.224
257.0000	0.29165	372.808
256.0000	0.0663894	374.358
255.0000	0.232919	375.875
254.0000	0.281966	377.379
253.0000	0.201309	378.847
252.0000	0.412724	380.269
251.0000	0.400125	381.69
250.0000	0.384623	383.076
249.0000	0.374505	384.445
248.0000	0.335188	385.798
247.0000	0.163012	387.221
246.0000	0.34663	388.731
245.0000	0.298019	390.174
244.0000	0.0323521	391.636
243.0000	0.0150913	393.151
242.0000	0.141587	394.828
241.0000	0.261694	396.449
240.0000	0.0106873	398.097
239.0000	-0.268431	399.966
238.0000	-0.231985	401.925
237.0000	-0.353046	403.942
236.0000	-0.198907	406.029
235.0000	0.0761322	408.168
234.0000	-0.0583282	410.384
233.0000	-0.220014	412.682
232.0000	-0.474736	415.001
231.0000	-0.512336	417.35
230.0000	-0.546759	419.645
229.0000	-0.652457	422.177
228.0000	-0.581828	424.938
227.0000	-0.763752	427.643
226.0000	-0.917588	430.342
225.0000	-0.909284	433.135
224.0000	-1.04265	435.94
223.0000	-1.05851	438.833
222.0000	-0.85685	441.8
221.0000	-0.752951	444.773
220.0000	-1.08974	447.786
219.0000	-1.21539	450.892
218.0000	-1.18788	454.075
217.0000	-1.20738	457.315
216.0000	-0.751415	460.567
215.0000	-1.01294	463.842
214.0000	-1.07348	467.188
213.0000	-1.16754	470.632
212.0000	-1.44444	474.315
211.0000	-1.12533	478.203
210.0000	-1.40796	482.228
209.0000	-1.49842	486.409
208.0000	-1.40882	490.874
207.0000	-1.91377	495.721
206.0000	-2.21418	500.908
205.0000	-2.18074	506.649
204.0000	-2.44396	513.311
203.0000	-2.88371	521.313
202.0000	-2.80838	531.467
201.0000	-2.91217	544.907
200.0000	-3.12869	563.467
199.0000	-1.94687	590.163
198.0000	-0.439673	630.127
197.0000	-2.49556	691.064
196.0000	-5.02634	781.285
195.0000	-5.27655	892.182
194.0000	1.37427	973.995
193.0000	-3.92614	996.594
192.0000	5.77914	999.671
191.0000	4.71958	1004.82
190.0000	4.80206	1005.94
