TITLE	35
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/17
TIME	15:22:30
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.15118
MAXY	97.15289
MINY	-51.35416
XYDATA
260.0000	0.151185	369.261
259.0000	0.362361	370.821
258.0000	0.396297	372.365
257.0000	0.144	373.901
256.0000	0.295752	375.387
255.0000	0.340384	376.845
254.0000	0.191893	378.295
253.0000	0.0836315	379.733
252.0000	0.0672821	381.136
251.0000	-0.122387	382.514
250.0000	-0.0851463	383.872
249.0000	0.136424	385.237
248.0000	0.117532	386.559
247.0000	0.0134621	387.984
246.0000	-0.30555	389.517
245.0000	-0.678379	391.016
244.0000	-1.10805	392.523
243.0000	-1.67281	394.146
242.0000	-2.09321	395.959
241.0000	-2.77503	397.745
240.0000	-3.83652	399.625
239.0000	-4.87676	401.797
238.0000	-6.28673	404.176
237.0000	-8.32793	406.7
236.0000	-10.7449	409.392
235.0000	-13.3755	412.345
234.0000	-16.1563	415.606
233.0000	-19.0321	419.212
232.0000	-22.5814	423.103
231.0000	-26.3408	427.318
230.0000	-30.3163	431.77
229.0000	-33.8205	436.646
228.0000	-37.1617	441.808
227.0000	-40.6331	446.777
226.0000	-43.7809	451.521
225.0000	-46.252	456.121
224.0000	-48.1954	460.447
223.0000	-49.5612	464.604
222.0000	-50.1693	468.612
221.0000	-51.3071	472.432
220.0000	-51.3542	476.159
219.0000	-50.4794	479.927
218.0000	-50.1733	483.696
217.0000	-49.8526	487.545
216.0000	-49.7495	491.521
215.0000	-48.9676	495.638
214.0000	-48.5493	500.019
213.0000	-48.2161	504.829
212.0000	-48.1271	510.393
211.0000	-49.007	516.827
210.0000	-49.8652	524.143
209.0000	-50.318	532.456
208.0000	-49.9308	541.652
207.0000	-46.7083	551.521
206.0000	-40.4857	561.851
205.0000	-32.9846	572.934
204.0000	-23.9262	585.411
203.0000	-12.8932	599.957
202.0000	0.0861038	617.766
201.0000	13.4501	640.384
200.0000	28.5732	670.048
199.0000	48.3396	709.939
198.0000	71.0107	763.55
197.0000	91.1377	832.598
196.0000	97.1529	911.837
195.0000	38.0438	977.683
194.0000	-5.13212	1001.63
193.0000	2.20778	1005.93
192.0000	0.992307	1005.93
191.0000	3.4219	1005.93
190.0000	1.09732	1005.92
