TITLE	30
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	20/11/17
TIME	15:10:15
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
FIRSTX	260.0000
LASTX	190.0000
NPOINTS	71
FIRSTY	0.24084
MAXY	83.73148
MINY	-42.84850
XYDATA
260.0000	0.24084	369.129
259.0000	0.258455	370.714
258.0000	0.147074	372.259
257.0000	0.146998	373.789
256.0000	0.137677	375.282
255.0000	0.260061	376.743
254.0000	0.243122	378.196
253.0000	0.137621	379.625
252.0000	0.333703	381.039
251.0000	0.288958	382.415
250.0000	0.119847	383.756
249.0000	0.129713	385.115
248.0000	-0.0590496	386.441
247.0000	-0.123917	387.884
246.0000	-0.0309151	389.395
245.0000	-0.373119	390.867
244.0000	-0.982618	392.356
243.0000	-1.21256	393.969
242.0000	-1.60772	395.757
241.0000	-2.49653	397.506
240.0000	-3.47731	399.356
239.0000	-4.26734	401.47
238.0000	-5.29	403.763
237.0000	-6.8502	406.212
236.0000	-9.09818	408.83
235.0000	-11.1253	411.647
234.0000	-13.7099	414.702
233.0000	-16.3987	418.077
232.0000	-19.175	421.704
231.0000	-22.2431	425.634
230.0000	-25.2016	429.732
229.0000	-28.1359	434.196
228.0000	-31.1145	438.931
227.0000	-34.1497	443.546
226.0000	-36.5124	447.949
225.0000	-38.298	452.212
224.0000	-39.7981	456.285
223.0000	-41.3979	460.247
222.0000	-42.6612	464.081
221.0000	-42.5727	467.744
220.0000	-42.6296	471.36
219.0000	-42.8485	475.008
218.0000	-42.6441	478.675
217.0000	-41.9033	482.411
216.0000	-41.5196	486.24
215.0000	-41.1664	490.192
214.0000	-40.9584	494.37
213.0000	-40.9215	498.941
212.0000	-41.3846	504.129
211.0000	-42.0005	510.079
210.0000	-42.2346	516.769
209.0000	-42.7216	524.265
208.0000	-41.7647	532.578
207.0000	-39.4577	541.472
206.0000	-35.2988	550.824
205.0000	-28.4976	560.903
204.0000	-20.6176	572.26
203.0000	-12.3084	585.606
202.0000	-1.86494	602.084
201.0000	10.5435	623.226
200.0000	23.9841	651.414
199.0000	39.4338	690.077
198.0000	57.5902	743.789
197.0000	78.1558	815.465
196.0000	83.7315	900.255
195.0000	51.7168	973.522
194.0000	32.929	1003.71
193.0000	13.613	1006
192.0000	6.92542	1005.97
191.0000	6.18054	1005.96
190.0000	4.52478	1005.95
